epoch,block,stage,grad_norm,weight_norm
1,0,stage1,5.678098516659655,7.961041360913213
1,1,stage1,3.49727129152304,7.934453304425725
1,2,stage1,2.6338876854999893,7.900384830807517
1,3,stage1,1.8144356816072358,8.143423232858703
1,4,stage1,1.4830475744460707,7.921389231939787
1,5,stage2,1.3424567497646083,9.862723723413566
1,6,stage2,0.9462037732058973,11.212845207352279
1,7,stage2,0.6903589366181629,11.286015315119647
1,8,stage2,0.47014047702080936,11.264482966721925
1,9,stage2,0.3556798580543893,11.320321598404728
1,10,stage3,0.353267856834995,13.910734606500135
1,11,stage3,0.2717732875026452,16.03266814207499
1,12,stage3,0.20186184179601593,15.954451099542576
1,13,stage3,0.16450113741864095,15.991017681322694
1,14,stage3,0.21915464356406297,15.939304862953094
15,0,stage1,0.2420686691767641,6.97754022426075
15,1,stage1,0.24117945647116634,6.111384302833837
15,2,stage1,0.24601428701764363,5.616159570519093
15,3,stage1,0.2461277733852871,5.562618382940803
15,4,stage1,0.27633235428808856,6.27737261534667
15,5,stage2,0.3529223738452461,8.283647758712926
15,6,stage2,0.3892996046386659,8.751362285833569
15,7,stage2,0.36706980381380633,7.7752932379765225
15,8,stage2,0.32904722970778294,7.070105449532198
15,9,stage2,0.3403156719900641,6.913881254245168
15,10,stage3,0.47009842363288806,10.01442060206766
15,11,stage3,0.5810992696632767,12.146638105284202
15,12,stage3,0.4248186832621717,9.1261085986469
15,13,stage3,0.3136824707008866,6.948290020368559
15,14,stage3,0.3062084213564176,6.377534848562484
30,0,stage1,0.5250971658799086,5.728094752055468
30,1,stage1,0.4259137113817318,5.091829370790773
30,2,stage1,0.3796151794818865,4.682074496869767
30,3,stage1,0.3886100969147205,4.785756100795237
30,4,stage1,0.4090297670141501,5.494198166552347
30,5,stage2,0.5507565283130839,7.224728177247046
30,6,stage2,0.6276420658323618,7.6564585131842335
30,7,stage2,0.582768619613835,6.749443879000792
30,8,stage2,0.5151522376448321,6.135924891960881
30,9,stage2,0.4722939119158015,6.004209313471714
30,10,stage3,0.7529401172355913,9.010399849642603
30,11,stage3,1.0013320812532018,11.18613873090403
30,12,stage3,0.7088712281456538,8.121848096579143
30,13,stage3,0.435582505894156,5.717318746598576
30,14,stage3,0.37510572373648693,5.122548517208717
