epoch,block,stage,grad_norm,weight_norm
1,0,stage1,370.1421496364606,7.817213299907142
1,1,stage1,232.16227150960597,7.9128737615983855
1,2,stage1,161.29340803815418,8.012658118534182
1,3,stage1,118.43941703593656,7.93552115696977
1,4,stage1,77.79547378985168,8.10141370704733
1,5,stage1,55.53849158783089,8.041490608883937
1,6,stage1,39.288075244854035,7.997432177423896
1,7,stage1,27.806685553560843,7.89480945185683
1,8,stage1,21.97027869081212,7.849326047698374
1,9,stage2,19.40530486577301,9.856644967340918
1,10,stage2,13.851371372236093,11.243753521649932
1,11,stage2,9.475342926019819,11.309401619999239
1,12,stage2,6.803921959754082,11.312836531380722
1,13,stage2,4.763528531566167,11.3391830456852
1,14,stage2,3.4266685458993273,11.350652102924355
1,15,stage2,2.42214924890019,11.193639849914755
1,16,stage2,1.6881553295790628,11.372250402784527
1,17,stage2,1.213571084229438,11.310037250002122
1,18,stage3,1.2074596545980303,13.815448981274521
1,19,stage3,0.9114916586460243,15.970663833149967
1,20,stage3,0.63974538752692,15.978777877805978
1,21,stage3,0.4696847496535942,16.012401066518382
1,22,stage3,0.341060815899623,16.066481753560733
1,23,stage3,0.25324120356156626,15.98789305393926
1,24,stage3,0.19295448721558436,15.974632180147863
1,25,stage3,0.1723932721033219,16.037861849240144
1,26,stage3,0.3118639791716327,15.998851019612436
15,0,stage1,0.10190907820345207,45.44661859370356
15,1,stage1,0.10694107482381701,28.637310462700743
15,2,stage1,0.11410280864287148,20.019394054407943
15,3,stage1,0.12916282024315695,14.972078403276788
15,4,stage1,0.11936055271368151,10.30198568073478
15,5,stage1,0.15018604036638664,7.999294369095463
15,6,stage1,0.1512585003637563,6.552411126294897
15,7,stage1,0.14735602758515148,5.65117843626494
15,8,stage1,0.15822914286352316,5.283046439451057
15,9,stage2,0.333421824550674,8.021372142050247
15,10,stage2,0.43089438786392004,8.613254898273182
15,11,stage2,0.39515883037257105,6.74734713380868
15,12,stage2,0.2689431865666291,5.161850171143198
15,13,stage2,0.2274858674504081,4.448433743988799
15,14,stage2,0.19413986570489947,4.091413690291831
15,15,stage2,0.18046751930180485,3.9805386493149624
15,16,stage2,0.18299903573778167,3.9349385361675915
15,17,stage2,0.21221378770334084,3.838021700807162
15,18,stage3,0.2688886300154337,5.366848108924602
15,19,stage3,0.3111015440607792,6.625253780470575
15,20,stage3,0.26632187393698936,5.803963247633708
15,21,stage3,0.21619715952543453,5.081696554271018
15,22,stage3,0.21020185266516733,4.763649953343625
15,23,stage3,0.20865683423203746,4.8655623023392
15,24,stage3,0.2350982989069265,5.183226882152201
15,25,stage3,0.2494436757274958,5.5854480875799295
15,26,stage3,0.25485987943761096,5.80217720471733
30,0,stage1,0.22126469650528996,24.533772449433574
30,1,stage1,0.21445335117182243,15.598026277933046
30,2,stage1,0.1756323687231039,11.018018357019786
30,3,stage1,0.20422578526632054,8.445316791092226
30,4,stage1,0.27989769714344437,6.187740590976308
30,5,stage1,0.2898534829698221,5.191039291283107
30,6,stage1,0.2635075940407733,4.645733522902526
30,7,stage1,0.2868941726697911,4.395644173311149
30,8,stage1,0.3508033397150753,4.442452474413964
30,9,stage2,0.5941533299880307,7.797870580068388
30,10,stage2,0.7196843666740582,8.794255410360575
30,11,stage2,0.6985123118501301,7.02668593732784
30,12,stage2,0.4704983372603172,4.97834120841862
30,13,stage2,0.3300287785408204,4.057024390738051
30,14,stage2,0.2600394397691027,3.5677879306053826
30,15,stage2,0.2674505389022176,3.478449482960975
30,16,stage2,0.2613944777684143,3.4379289532832824
30,17,stage2,0.25201105959854186,3.3641823371205373
30,18,stage3,0.401052393295044,4.878734332095416
30,19,stage3,0.5848808424792968,6.3062776925997825
30,20,stage3,0.4664930368314694,5.148855559954125
30,21,stage3,0.31585893270993265,4.201871550327504
30,22,stage3,0.2915850515220037,3.819311404752934
30,23,stage3,0.3215502225387496,3.9421037674885553
30,24,stage3,0.3436671178774241,4.292530318582468
30,25,stage3,0.3633088644873808,4.7118857269225725
30,26,stage3,0.37705634487723594,4.940488755762226
