epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,2.130865487617645,0.20608529202279202,1.998788493347168,0.2508,0.09972609476841367,27.598011016845703
2,1.9317407740486994,0.2781116452991453,2.0432302841186525,0.2288,0.09890738003669028,27.4736328125
3,1.8514823648664687,0.3076255341880342,1.8045156421661377,0.3292,0.09755282581475767,27.4535813331604
4,1.7811301457576263,0.3378516737891738,1.8408692735671996,0.3316,0.09567727288213003,27.312169075012207
5,1.7134039867297877,0.36400462962962965,1.7091431409835816,0.3624,0.09330127018922194,27.705171823501587
6,1.6623890804089712,0.3831908831908832,1.6923820594787597,0.3802,0.09045084971874737,27.654984951019287
7,1.6219681270441777,0.4025329415954416,1.6738568000793457,0.3894,0.0871572412738697,27.677749633789062
8,1.5646876769188123,0.42325498575498577,1.6961258909225463,0.3718,0.0834565303179429,27.75919222831726
9,1.4986994769158866,0.45014245014245013,1.7060089256286621,0.3964,0.07938926261462365,27.545390129089355
10,1.424039907265253,0.48043536324786323,1.4724087699890136,0.4624,0.07499999999999998,27.71475076675415
11,1.351861612409608,0.5089253917378918,2.0759990966796873,0.3692,0.07033683215379001,27.624497652053833
12,1.2642699323828064,0.5441372863247863,1.386841787147522,0.505,0.06545084971874737,27.78791046142578
13,1.1922880300769099,0.5681312321937322,1.6619232583999635,0.4674,0.06039558454088796,27.53579545021057
14,1.1314602828773,0.5945290242165242,1.1054398500442504,0.5988,0.05522642316338268,27.58891272544861
15,1.077395762303616,0.6124910968660968,1.8995201622009277,0.4458,0.05000000000000001,27.454562187194824
16,1.0241201166753415,0.633613782051282,1.2832584579467774,0.5466,0.04477357683661733,27.759990692138672
17,0.9801786468918846,0.6513755341880342,1.0646867002487184,0.6216,0.03960441545911203,27.72646188735962
18,0.935463135228877,0.6692263176638177,1.1559859115600586,0.6098,0.03454915028125263,27.726337909698486
19,0.8946404509734563,0.6870103276353277,2.0810301891326906,0.4354,0.02966316784621,27.613284826278687
20,0.8546747178094,0.700698896011396,1.0879259000778199,0.6356,0.025000000000000012,27.733768939971924
21,0.8191378193023877,0.7129184472934473,0.814159302520752,0.7196,0.02061073738537635,27.535670518875122
22,0.7744472731552233,0.7278089387464387,0.843428272151947,0.7074,0.016543469682057107,27.727437019348145
23,0.7345448226330966,0.7428107193732194,0.8152212985992432,0.72,0.012842758726130301,27.68635320663452
24,0.7003990330247798,0.7546518874643875,0.8713778686523438,0.6988,0.009549150281252635,27.377192497253418
25,0.6625363926941853,0.7691862535612536,0.6851569089889527,0.763,0.006698729810778067,27.62993860244751
26,0.6303449535471761,0.7808493589743589,0.6420589346885681,0.7754,0.004322727117869953,27.550469160079956
27,0.6019424453929618,0.791488603988604,0.6378245560646058,0.7746,0.002447174185242324,27.722623586654663
28,0.5743400519899493,0.8000578703703703,0.5923799293518066,0.796,0.0010926199633097158,27.707431077957153
29,0.5581628491735866,0.8058449074074074,0.5842324022293091,0.7968,0.00027390523158633,27.711235761642456
30,0.5461805912843797,0.8105413105413105,0.5721606904029847,0.8022,0.0,27.56537890434265
