epoch,block,stage,grad_norm,weight_norm
1,0,stage1,0.3981034056228219,7.945661298959528
1,1,stage1,0.27257240230361957,7.956949389958463
1,2,stage1,0.23488570441352002,8.04551741620045
1,3,stage2,0.36849189955272094,9.771483789413834
1,4,stage2,0.2666247361280671,11.24345750242721
1,5,stage2,0.2730284082937878,11.385333722584042
1,6,stage3,0.34947034532847526,13.862674634296132
1,7,stage3,0.3391195121859639,16.022836838525315
1,8,stage3,0.35396352603412173,15.957476374605534
