epoch,block,stage,grad_norm,weight_norm
1,0,stage1,0.3979937007827284,7.945661539008597
1,1,stage1,0.2725274063030013,7.956949509812726
1,2,stage1,0.23490261057883505,8.045517890339895
1,3,stage2,0.368484741916012,9.771484179804615
1,4,stage2,0.2666172819428871,11.243457841708718
1,5,stage2,0.2730246833656919,11.385334057637655
1,6,stage3,0.3494588485255882,13.86267490947371
1,7,stage3,0.33911866632572757,16.022837552761604
1,8,stage3,0.35396492052806233,15.957476374605534
15,0,stage1,0.25740335250229596,6.64077837598612
15,1,stage1,0.23761237961587803,5.809404430756039
15,2,stage1,0.28728059606727707,7.15202053304366
15,3,stage2,0.2938700418005344,8.274494683548138
15,4,stage2,0.3147323387613044,8.629895797224163
15,5,stage2,0.2893583420537757,8.404860597960122
15,6,stage3,0.45328645460578765,12.224015684227593
15,7,stage3,0.4524815199698129,12.271003622655588
15,8,stage3,0.3041038271771277,9.218632066909851
30,0,stage1,0.28449851434835965,5.525198260586367
30,1,stage1,0.23183543888928626,4.828298522398851
30,2,stage1,0.31618455490502156,5.999168417841546
30,3,stage2,0.37755742331831493,7.008867777594589
30,4,stage2,0.3842417350276036,7.2815615869741475
30,5,stage2,0.39769790296363783,7.197489025111574
30,6,stage3,0.5780912724528504,10.590172807906317
30,7,stage3,0.6124085698687974,10.819657442942322
30,8,stage3,0.42357242799324873,8.0435709568066
