epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,1.5039416412342648,0.4389245014245014,1.3928502559661866,0.5404,0.09972609476841367,23.325233697891235
2,1.0095600913732479,0.6403133903133903,1.0892100605010986,0.6244,0.09890738003669028,20.631035566329956
3,0.8261745828508991,0.7095797720797721,0.8316640578269958,0.7116,0.09755282581475767,20.521708488464355
4,0.7245944141492545,0.7482193732193733,0.7977611877441406,0.7214,0.09567727288213003,20.021241188049316
5,0.6677559296629707,0.7695646367521367,0.8846942962646485,0.7044,0.09330127018922194,19.597705125808716
6,0.6242676330597652,0.7845886752136753,0.7235697907447814,0.7632,0.09045084971874737,21.40825080871582
7,0.5910206385317691,0.7966524216524217,0.892039116859436,0.7042,0.0871572412738697,19.366638898849487
8,0.5643463048160585,0.8054665242165242,1.2060499193191527,0.6446,0.0834565303179429,19.739099979400635
9,0.5360347381514362,0.8162838319088319,0.6933949462890625,0.766,0.07938926261462365,22.42102336883545
10,0.5217334234137141,0.8200008903133903,0.9882166353225708,0.704,0.07499999999999998,19.900673627853394
11,0.4968826003224082,0.8294159544159544,0.5834614536285401,0.8072,0.07033683215379001,21.907192707061768
12,0.47469530910508245,0.8383858618233618,0.6160465488433838,0.7818,0.06545084971874737,19.79585576057434
13,0.460757334093083,0.8425925925925926,0.6269534523010254,0.8,0.06039558454088796,19.07476830482483
14,0.44267450998990965,0.8477118945868946,0.4811884612083435,0.8322,0.05522642316338268,20.78187370300293
15,0.4228779559801107,0.8537660256410257,0.7372563022613525,0.7776,0.05000000000000001,19.14395570755005
16,0.4067004660510609,0.8593304843304843,0.46329695916175845,0.845,0.04477357683661733,19.13576865196228
17,0.3831721604549647,0.8681223290598291,0.544283707523346,0.818,0.03960441545911203,20.777668952941895
18,0.36911091709408667,0.8727074430199431,0.5203629492759705,0.8336,0.03454915028125263,19.546912908554077
19,0.3461683597150352,0.8814992877492878,0.45763574647903443,0.844,0.02966316784621,20.13562321662903
20,0.32441840688047924,0.8867521367521367,0.548945654964447,0.819,0.025000000000000012,20.985333681106567
21,0.29816466731223623,0.8975917022792023,0.3782596999168396,0.8688,0.02061073738537635,20.04949426651001
22,0.28129708758446564,0.9039129273504274,0.40054315209388736,0.8636,0.016543469682057107,22.026557683944702
23,0.25663141740692985,0.9111467236467237,0.39181023440361024,0.8678,0.012842758726130301,20.006658792495728
24,0.2328221752305656,0.9198717948717948,0.3748449737071991,0.8712,0.009549150281252635,20.812406539916992
25,0.21449082264108876,0.9276175213675214,0.34745868587493894,0.8874,0.006698729810778067,20.580710649490356
26,0.1874652788297743,0.9355858262108262,0.3210519729614258,0.8938,0.004322727117869953,21.05867886543274
27,0.17238737984515323,0.9413060897435898,0.3085847490787506,0.8958,0.002447174185242324,22.645735025405884
28,0.1578617222352415,0.9464476495726496,0.30323319544792177,0.8992,0.0010926199633097158,20.583847045898438
29,0.14873038816061454,0.9505430911680912,0.2944209424495697,0.9006,0.00027390523158633,21.81796932220459
30,0.14089932642940783,0.9529024216524217,0.2950395004272461,0.901,0.0,21.238219738006592
