epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,2.0011742746728096,0.25,2.0325734577178953,0.2712,0.09972609476841367,30.231978178024292
2,1.779093276061903,0.3392094017094017,1.7966554330825806,0.3214,0.09890738003669028,29.51078987121582
3,1.669328022546578,0.3788283475783476,1.6854422494888306,0.3868,0.09755282581475767,29.499501705169678
4,1.6026120783596636,0.4091212606837607,1.6781036010742187,0.3958,0.09567727288213003,29.600088119506836
5,1.5303315718968709,0.43778935185185186,1.6290784307479858,0.4132,0.09330127018922194,29.560914039611816
6,1.4334602665018152,0.479255698005698,1.4850579883575439,0.4742,0.09045084971874737,29.685436725616455
7,1.313910291405485,0.5237713675213675,1.437630128288269,0.48,0.0871572412738697,29.775800704956055
8,1.215103797423534,0.5629228988603988,1.319218934249878,0.5412,0.0834565303179429,29.505232334136963
9,1.128900797108979,0.5927706552706553,1.1293639204025268,0.5948,0.07938926261462365,29.586506128311157
10,1.0729416946739891,0.6146946225071225,1.1412068321228028,0.5932,0.07499999999999998,29.596235752105713
11,1.0115702094515504,0.6356615028490028,2.3973979541778565,0.3798,0.07033683215379001,29.409010410308838
12,0.9606477314250761,0.6585648148148148,1.1682926191329956,0.6066,0.06545084971874737,30.138997793197632
13,0.9070133636480043,0.6801771723646723,1.10572652053833,0.6286,0.06039558454088796,30.227984189987183
14,0.8575155351236675,0.6990295584045584,1.0869094980239868,0.6348,0.05522642316338268,30.26112413406372
15,0.815792883053804,0.7170584045584045,1.1114151407241821,0.629,0.05000000000000001,29.46260952949524
16,0.7709151361233149,0.7314592236467237,0.9835496732711791,0.6822,0.04477357683661733,29.615816593170166
17,0.7332905415456179,0.7462829415954416,0.8284492271423339,0.7148,0.03960441545911203,29.582273244857788
18,0.698243407612173,0.7607950498575499,0.9812368946075439,0.678,0.03454915028125263,29.567601203918457
19,0.6601474247766695,0.7713230056980057,0.9533346559524536,0.6838,0.02966316784621,29.703561544418335
20,0.6243162231567578,0.7859018874643875,0.8899051514625549,0.7116,0.025000000000000012,29.57228946685791
21,0.5905645327520507,0.7981436965811965,0.7402857580184936,0.7492,0.02061073738537635,29.551278114318848
22,0.5521433488426045,0.8097622863247863,0.6691718138694763,0.774,0.016543469682057107,29.553775310516357
23,0.5161985955347023,0.8212473290598291,0.7990036176681519,0.7408,0.012842758726130301,29.583366632461548
24,0.48531867848162635,0.8328436609686609,0.5739459394454957,0.8064,0.009549150281252635,29.551679372787476
25,0.4505281693745203,0.8446848290598291,0.5006029155731201,0.8244,0.006698729810778067,30.184444189071655
26,0.4203587660932133,0.8559918091168092,0.5100720509529114,0.8288,0.004322727117869953,30.131062030792236
27,0.3852915603805471,0.8670316951566952,0.4487767612457275,0.8486,0.002447174185242324,29.56315302848816
28,0.3589867621320605,0.875534188034188,0.44378337478637697,0.8528,0.0010926199633097158,29.70093536376953
29,0.3433013849618428,0.8812989672364673,0.4314856397151947,0.8526,0.00027390523158633,29.613184452056885
30,0.33165279722791113,0.8864627849002849,0.42299578075408933,0.8568,0.0,29.64440107345581
