epoch,block,stage,grad_norm,weight_norm
1,0,stage1,517.173311738918,7.975463911094324
1,1,stage1,350.62090015428345,7.975757943133433
1,2,stage1,244.15638799112958,7.7440012203720014
1,3,stage1,157.79645958084737,7.87961043774594
1,4,stage1,103.0988555874288,8.15145885305848
1,5,stage1,72.28801342384244,7.987148930292208
1,6,stage1,51.98553500358898,7.908381841877237
1,7,stage1,35.27955459832578,8.19468548378903
1,8,stage1,24.897581652513054,8.01297756444146
1,9,stage2,24.3160309961005,9.81253596013763
1,10,stage2,16.898657371864775,11.290535357531457
1,11,stage2,11.486890037373602,11.30447912650261
1,12,stage2,8.188093789969072,11.338494715011501
1,13,stage2,5.677986992359211,11.375937622328516
1,14,stage2,3.924312487604193,11.297308569221393
1,15,stage2,2.7336295719421604,11.323232038657052
1,16,stage2,1.9475104848557419,11.330437196678295
1,17,stage2,1.3719248195630627,11.288889826209695
1,18,stage3,1.3668384651426064,13.862907570161035
1,19,stage3,1.0303035785912433,15.971414780409738
1,20,stage3,0.7690371364796207,16.01269552095086
1,21,stage3,0.5501504220954492,15.993244890925459
1,22,stage3,0.40351828641650817,15.904846968911464
1,23,stage3,0.28828208840514463,16.027563909421964
1,24,stage3,0.2117818340756717,16.026269328628857
1,25,stage3,0.19151026954953004,15.990584225553228
1,26,stage3,0.25277055425389305,16.059688099341923
15,0,stage1,0.08861274764480673,63.41306391276712
15,1,stage1,0.10715116071491244,43.044013629946264
15,2,stage1,0.09961786771547591,30.04674550235355
15,3,stage1,0.15601343187272074,19.67969757964212
15,4,stage1,0.1584103604496639,13.203758883637136
15,5,stage1,0.11520547625686392,9.458654479457826
15,6,stage1,0.13965398937473336,7.174444133213769
15,7,stage1,0.20974199723167483,5.99199571762645
15,8,stage1,0.22114581886725096,5.0960180931668395
15,9,stage2,0.31932631895179225,6.905762530077774
15,10,stage2,0.4024179445762406,7.484334479682196
15,11,stage2,0.33007519060444457,5.598933029709053
15,12,stage2,0.20523891957264473,4.411334627917371
15,13,stage2,0.1428292688462289,3.4646458445629142
15,14,stage2,0.11952244439445861,2.888891535435793
15,15,stage2,0.11551503376259277,2.77289346006462
15,16,stage2,0.13181897866704617,2.8724400276849096
15,17,stage2,0.13383256246822595,2.975181038741568
15,18,stage3,0.1816653163083953,4.214722922416626
15,19,stage3,0.21487272674047098,4.602359618491624
15,20,stage3,0.16697061131610963,4.0944127136086745
15,21,stage3,0.16053205106103544,3.95158875058084
15,22,stage3,0.15574580742097682,3.867906846468167
15,23,stage3,0.16200044718065473,3.9251878584108453
15,24,stage3,0.20259708338632318,4.374531530094175
15,25,stage3,0.26122462185885154,5.2870654529541055
15,26,stage3,0.2916580763755255,5.544108987945209
30,0,stage1,0.25057790688352205,34.17343737497714
30,1,stage1,0.21580260191180553,23.24543602560528
30,2,stage1,0.2553968179558116,16.30380754056623
30,3,stage1,0.27777288038519515,10.899223971958644
30,4,stage1,0.27915600245067757,7.624609014774058
30,5,stage1,0.2619644371193266,5.724331909244077
30,6,stage1,0.2756454290011711,4.706534129123676
30,7,stage1,0.36646325637871263,4.548663334955185
30,8,stage1,0.37331474632942574,4.456259390672631
30,9,stage2,0.7006688771048153,7.043609065327315
30,10,stage2,0.9257968949553262,8.662630559644722
30,11,stage2,0.8183191512608246,6.854568639715578
30,12,stage2,0.5832542013809222,4.8307574851413335
30,13,stage2,0.4205642754421891,3.4062420206238966
30,14,stage2,0.26724400508426566,2.521279608155956
30,15,stage2,0.1678722292787894,2.241662366028623
30,16,stage2,0.16409852847096085,2.3068704385642587
30,17,stage2,0.1723446660350343,2.4726413527487403
30,18,stage3,0.3118504210287154,3.764417019273385
30,19,stage3,0.38574160805187885,4.251024459334176
30,20,stage3,0.2648415441618125,3.4287255400126955
30,21,stage3,0.20667525940446552,3.169517731067692
30,22,stage3,0.20717010699780133,3.121450850166259
30,23,stage3,0.23577537998251358,3.211773171934622
30,24,stage3,0.31319431420995725,3.753487173578623
30,25,stage3,0.44231181806614445,4.722616670377984
30,26,stage3,0.4523411086932664,4.986950726008844
