epoch,block,stage,grad_norm,weight_norm
1,0,stage1,1.5706961433579933,7.817213299907142
1,1,stage1,1.167758731395343,7.9128737615983855
1,2,stage1,0.8095624898019503,8.012658118534182
1,3,stage1,0.6041687576213916,7.93552115696977
1,4,stage1,0.4935920746458771,8.10141370704733
1,5,stage1,0.4555294516601781,8.041490608883937
1,6,stage1,0.4064051350244981,7.997432177423896
1,7,stage1,0.3447626273333707,7.89480945185683
1,8,stage1,0.33727606523272197,7.849326047698374
1,9,stage2,0.4646308956547033,9.856644967340918
1,10,stage2,0.4533566507602416,11.243753521649932
1,11,stage2,0.44666936851628486,11.309401619999239
1,12,stage2,0.42634929596726606,11.312836531380722
1,13,stage2,0.39263300725574285,11.3391830456852
1,14,stage2,0.3905342187297785,11.350652102924355
1,15,stage2,0.39270356295122605,11.193639849914755
1,16,stage2,0.36325788935543124,11.372250402784527
1,17,stage2,0.3706106554957578,11.310037250002122
1,18,stage3,0.41125196601374553,13.815448981274521
1,19,stage3,0.4129550176264838,15.970663833149967
1,20,stage3,0.41657142941519115,15.978777877805978
1,21,stage3,0.4183879425809632,16.012401066518382
1,22,stage3,0.411351279524467,16.066481753560733
1,23,stage3,0.3903132148045881,15.98789305393926
1,24,stage3,0.3708212504490067,15.974632180147863
1,25,stage3,0.38360685532008737,16.037861849240144
1,26,stage3,0.37171144775748144,15.998851019612436
15,0,stage1,0.15803383670660218,4.891731795094572
15,1,stage1,0.1469947601881909,4.294247132330965
15,2,stage1,0.1706357408293856,4.322195239556257
15,3,stage1,0.1480839024994858,4.077946216859072
15,4,stage1,0.15108800182828855,3.4273295367232923
15,5,stage1,0.1438470057040937,3.4415725165567483
15,6,stage1,0.15402405799897465,3.704595088892178
15,7,stage1,0.18917391298182024,4.224619646275944
15,8,stage1,0.1917047605719143,4.557485672953859
15,9,stage2,0.297743855998326,7.173871994403709
15,10,stage2,0.28636936265491136,6.547833283787872
15,11,stage2,0.23707001467811933,5.715468001673128
15,12,stage2,0.2442549666631361,5.364668386828282
15,13,stage2,0.22835068986019832,5.537990191874251
15,14,stage2,0.18622481323040269,4.4851615827323075
15,15,stage2,0.20279764426652955,4.962647343136902
15,16,stage2,0.21198896323739994,4.809346639786275
15,17,stage2,0.1690583264510893,4.238625733048201
15,18,stage3,0.373499839958223,8.528735785944205
15,19,stage3,0.3198232112024176,7.9876438324922185
15,20,stage3,0.31176144228687336,7.900441565426007
15,21,stage3,0.2829655275419396,7.2797264502556525
15,22,stage3,0.3071819374865347,7.42508847989882
15,23,stage3,0.2728614461278785,6.616278900135256
15,24,stage3,0.1903741021827071,5.543967589158388
15,25,stage3,0.23105811070593257,5.610596930149025
15,26,stage3,0.2555689182238214,6.635164776087702
30,0,stage1,0.14442855821024492,3.700646903216898
30,1,stage1,0.11312494716919672,3.3090551205537566
30,2,stage1,0.1355339982047922,3.5061128912516737
30,3,stage1,0.1537821671323476,3.335307935141341
30,4,stage1,0.13812755823463346,2.8729781629487325
30,5,stage1,0.135824713560238,2.826185288361181
30,6,stage1,0.1472503819912018,3.136211729580187
30,7,stage1,0.15962607157757533,3.571313963822299
30,8,stage1,0.182667370903088,3.9711246144808086
30,9,stage2,0.2763580819506948,5.989488613098413
30,10,stage2,0.26869239744278234,5.36050874601593
30,11,stage2,0.2294243326718644,4.740572558561191
30,12,stage2,0.23674997400758999,4.538507581922387
30,13,stage2,0.24368946732922753,4.594832727419873
30,14,stage2,0.2328782689560781,3.890480988682919
30,15,stage2,0.22464045433966087,4.188943414870079
30,16,stage2,0.2349083871017258,4.110024926604259
30,17,stage2,0.20841326620584208,3.554526658663693
30,18,stage3,0.41923173481228343,7.563019537616387
30,19,stage3,0.4009779367548772,7.020493752920092
30,20,stage3,0.44624121344755613,7.064311782566205
30,21,stage3,0.422636651450266,6.567641941332952
30,22,stage3,0.39940401731511294,6.618294399239496
30,23,stage3,0.39369495911624264,5.977517444388902
30,24,stage3,0.3178359919092448,4.8703166277528025
30,25,stage3,0.3156528746221745,4.9281893477414584
30,26,stage3,0.2656934734050778,5.494192785618243
