epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,2.2822195787375468,0.17826299857549857,1.9160139051437377,0.2514,0.09972609476841367,29.976186275482178
2,1.6958165888772732,0.3584624287749288,1.678712893676758,0.3858,0.09890738003669028,30.1286461353302
3,1.335486622108014,0.5077234686609686,1.8006023054122924,0.4438,0.09755282581475767,29.694818019866943
4,1.0820693847460625,0.6151842948717948,1.5202456119537353,0.5284,0.09567727288213003,29.897799491882324
5,0.8818468612823052,0.688301282051282,1.0755679938316345,0.659,0.09330127018922194,30.08504009246826
6,0.7546662202587834,0.7359998219373219,0.9091744438171386,0.6828,0.09045084971874737,30.030045747756958
7,0.6815545401002607,0.7642227564102564,1.6444837154388428,0.5648,0.0871572412738697,30.488547563552856
8,0.6254721812033586,0.7841880341880342,0.9113512323379517,0.7084,0.0834565303179429,30.59700322151184
9,0.5820565261052885,0.8011262464387464,0.707869944190979,0.761,0.07938926261462365,29.947863578796387
10,0.544211115847286,0.8137686965811965,0.745671593952179,0.7606,0.07499999999999998,29.68065333366394
11,0.513388757946824,0.8237624643874644,0.8348439876556396,0.7438,0.07033683215379001,29.76360559463501
12,0.49040505502298687,0.8314636752136753,0.8762044986724854,0.716,0.06545084971874737,29.663622617721558
13,0.46143933952364147,0.8401664886039886,0.7303028614997864,0.7682,0.06039558454088796,29.750889539718628
14,0.4385380743235944,0.8487134971509972,0.6306789736747742,0.7846,0.05522642316338268,29.509349584579468
15,0.4121165544728608,0.8584846866096866,0.5117825602531433,0.8264,0.05000000000000001,29.621808290481567
16,0.38967530149170476,0.8670984686609686,0.5413158958435058,0.8216,0.04477357683661733,29.48909592628479
17,0.3723038393377918,0.8699697293447294,0.5143378184318542,0.8306,0.03960441545911203,29.557321548461914
18,0.3448636871032905,0.8826344373219374,0.7350760219573974,0.7802,0.03454915028125263,29.463804244995117
19,0.3188962986496439,0.8896456552706553,0.5440646075248718,0.8214,0.02966316784621,29.60163903236389
20,0.2951140563372533,0.8975249287749287,0.4324610656261444,0.8568,0.025000000000000012,29.479783296585083
21,0.27177060047360907,0.9068287037037037,0.3853675643444061,0.872,0.02061073738537635,29.43558931350708
22,0.23781984371592177,0.9185585826210826,0.3315445526599884,0.889,0.016543469682057107,29.509179830551147
23,0.21068243601722936,0.9276397792022792,0.3432862352848053,0.8904,0.012842758726130301,29.64789843559265
24,0.1843097261935897,0.937232905982906,0.3467102963924408,0.8856,0.009549150281252635,29.46537685394287
25,0.15864552610535226,0.9456463675213675,0.2987580487251282,0.902,0.006698729810778067,29.477623224258423
26,0.13481449855868294,0.9546385327635327,0.28810523982048036,0.9078,0.004322727117869953,29.51875948905945
27,0.11470135299228874,0.9611823361823362,0.2898870099544525,0.9066,0.002447174185242324,29.47208571434021
28,0.09760326154508822,0.9682380698005698,0.28128552703857423,0.9122,0.0010926199633097158,29.435354948043823
29,0.09042362419309949,0.9708199786324786,0.27686692328453066,0.9116,0.00027390523158633,29.902751922607422
30,0.08302548858854505,0.9739138176638177,0.27796955499649045,0.911,0.0,29.82753086090088
