epoch,block,stage,grad_norm,weight_norm
1,0,stage1,1.4613792853027872,7.975463911094324
1,1,stage1,1.0690539680682432,7.975757943133433
1,2,stage1,0.8391737816182885,7.7440012203720014
1,3,stage1,0.6634323271569056,7.87961043774594
1,4,stage1,0.5455298638180611,8.15145885305848
1,5,stage1,0.5137863104233273,7.987148930292208
1,6,stage1,0.3619844095504493,7.908381841877237
1,7,stage1,0.30214319649942684,8.19468548378903
1,8,stage1,0.2719577942764888,8.01297756444146
1,9,stage2,0.4222826842215443,9.81253596013763
1,10,stage2,0.3919885963081569,11.290535357531457
1,11,stage2,0.3777857267234581,11.30447912650261
1,12,stage2,0.3732279193412656,11.338494715011501
1,13,stage2,0.33882941219620993,11.375937622328516
1,14,stage2,0.3528302224052428,11.297308569221393
1,15,stage2,0.32872255160870273,11.323232038657052
1,16,stage2,0.31945634607532253,11.330437196678295
1,17,stage2,0.2855745409127871,11.288889826209695
1,18,stage3,0.4412149250986793,13.862907570161035
1,19,stage3,0.4100849816302702,15.971414780409738
1,20,stage3,0.4178868685938805,16.01269552095086
1,21,stage3,0.467621310668949,15.993244890925459
1,22,stage3,0.4589069138763374,15.904846968911464
1,23,stage3,0.4440913438925758,16.027563909421964
1,24,stage3,0.41929033384130554,16.026269328628857
1,25,stage3,0.46813582875112175,15.990584225553228
1,26,stage3,0.4382298631513698,16.059688099341923
15,0,stage1,0.16165355287278557,4.783506372137522
15,1,stage1,0.15923067750606643,4.488829842316535
15,2,stage1,0.14655710639972633,4.073656110966241
15,3,stage1,0.1166965731715948,3.3403898093896642
15,4,stage1,0.10391617374427853,2.955261749190008
15,5,stage1,0.11626754311762257,3.2831192505134568
15,6,stage1,0.11742043193849186,3.0399481652257694
15,7,stage1,0.2039331398330358,4.360520079155441
15,8,stage1,0.23261827297261714,5.07653755611586
15,9,stage2,0.2975479078987558,6.851925917483823
15,10,stage2,0.2115890454017316,5.250670708093078
15,11,stage2,0.20420182425735378,5.634348751097949
15,12,stage2,0.2335890865179372,6.003619850490544
15,13,stage2,0.19022146970381695,4.970521623036975
15,14,stage2,0.18563870617006722,4.898902396449781
15,15,stage2,0.14364115388130314,4.231992494695459
15,16,stage2,0.18185595085728282,4.664847507580707
15,17,stage2,0.15194203525076336,4.352970463952907
15,18,stage3,0.3523070292992972,9.095714029277337
15,19,stage3,0.2948783438178847,8.124938495109758
15,20,stage3,0.2870506434152499,7.789578435065978
15,21,stage3,0.29010206238321906,8.03188953747724
15,22,stage3,0.2645364432886954,7.636164262158841
15,23,stage3,0.26859278321993707,7.258429263941247
15,24,stage3,0.2243407675070207,6.603020031984277
15,25,stage3,0.21450344356971643,5.908706396437115
15,26,stage3,0.16417527580187963,4.82500734872209
30,0,stage1,0.1969928082439893,3.9006488162540522
30,1,stage1,0.202349286574392,3.7072612341396036
30,2,stage1,0.18649458037835576,3.329685973404705
30,3,stage1,0.15009233071900938,2.6641468918485773
30,4,stage1,0.16385379072676898,2.524619755582674
30,5,stage1,0.15369502825001263,2.70983019814135
30,6,stage1,0.13612344085638534,2.4586433980199973
30,7,stage1,0.22881236331714713,3.6459111813907827
30,8,stage1,0.2594507718575399,4.198975624320786
30,9,stage2,0.3554640130366683,5.801863587999118
30,10,stage2,0.2878907075568693,4.410498552578813
30,11,stage2,0.29932925024058554,4.746429506835058
30,12,stage2,0.320730599400904,5.120593619057818
30,13,stage2,0.29069086810186406,4.241053252217056
30,14,stage2,0.2807084970201739,4.13713404486289
30,15,stage2,0.29135552979947027,3.685376865365401
30,16,stage2,0.30409015886489216,4.061687388210062
30,17,stage2,0.25708462094371426,3.7245961245544654
30,18,stage3,0.543039180112237,7.95785112234915
30,19,stage3,0.5147218018562278,7.152532686480836
30,20,stage3,0.5582587297852896,6.97590905831931
30,21,stage3,0.540403743075644,7.154021336703626
30,22,stage3,0.5375653083070621,6.81276149422876
30,23,stage3,0.509897280825105,6.446492405021736
30,24,stage3,0.4522369166369574,5.776303046056605
30,25,stage3,0.314142574355484,5.0121257613738255
30,26,stage3,0.2038987214975021,3.867203036190383
