epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,1.7097068495220609,0.357082443019943,1.5999448755264283,0.4312,0.09972609476841367,21.83347463607788
2,1.2360053130364486,0.5542868589743589,1.2269413148880004,0.575,0.09890738003669028,19.76699447631836
3,0.9801023242480394,0.6544248575498576,0.9897844072341919,0.6576,0.09755282581475767,20.220789909362793
4,0.8472565264783354,0.7065527065527065,1.0091070455551148,0.653,0.09567727288213003,20.367396116256714
5,0.7809962047810568,0.7276086182336182,1.0634106716156007,0.6536,0.09330127018922194,19.38555407524109
6,0.734175527197683,0.7482193732193733,1.2818109952926635,0.625,0.09045084971874737,20.444341897964478
7,0.6955061578682685,0.7596153846153846,0.9920205991744995,0.6736,0.0871572412738697,19.634477376937866
8,0.6643430536289161,0.7701878561253561,1.040625359916687,0.6746,0.0834565303179429,19.52490782737732
9,0.6388967909194805,0.7798700142450142,1.115313108253479,0.6306,0.07938926261462365,20.770017623901367
10,0.614318738296161,0.7895299145299145,1.451819825553894,0.599,0.07499999999999998,19.510193586349487
11,0.595476840466176,0.7955395299145299,0.6721707670211792,0.7796,0.07033683215379001,19.529556274414062
12,0.5749100876329971,0.8021278490028491,0.968939978981018,0.689,0.06545084971874737,21.537590742111206
13,0.5531596995656647,0.8106971153846154,0.7280868750572205,0.7656,0.06039558454088796,19.452728986740112
14,0.5336464569609389,0.8155493233618234,0.6355667540550232,0.7846,0.05522642316338268,19.31568455696106
15,0.5129279384755681,0.8222711894586895,0.5694916264533997,0.8072,0.05000000000000001,21.18026852607727
16,0.4941825662073586,0.8296162749287749,0.5512510032653809,0.81,0.04477357683661733,19.27775502204895
17,0.47679013124218694,0.8366942663817664,0.574530569934845,0.8022,0.03960441545911203,19.279712200164795
18,0.4530466701145525,0.8437945156695157,0.5847116507530212,0.8066,0.03454915028125263,21.21920418739319
19,0.4265649447329024,0.8535879629629629,0.5592721319198608,0.8124,0.02966316784621,19.4140408039093
20,0.4055783307110822,0.8592414529914529,0.46233839077949523,0.8466,0.025000000000000012,19.502552032470703
21,0.3792079408199359,0.8701923076923077,0.5165737961769103,0.8246,0.02061073738537635,20.243662118911743
22,0.35447978816310904,0.8789173789173789,0.4459675063610077,0.8462,0.016543469682057107,19.40645956993103
23,0.32499755163308225,0.8875979344729344,0.4513315583705902,0.849,0.012842758726130301,19.902639627456665
24,0.30308171206729706,0.8941639957264957,0.4790721442699432,0.8404,0.009549150281252635,20.19493007659912
25,0.2749914086272574,0.9061832264957265,0.37886066274642943,0.8756,0.006698729810778067,19.217703342437744
26,0.25186005502175063,0.9145076566951567,0.3849324297428131,0.8728,0.004322727117869953,20.316863775253296
27,0.23596786064469916,0.9193153490028491,0.3536390419960022,0.8814,0.002447174185242324,19.616760969161987
28,0.21234464511657372,0.9284855769230769,0.3447568316936493,0.8846,0.0010926199633097158,19.112303495407104
29,0.20132187176548857,0.9315349002849003,0.3370167721271515,0.885,0.00027390523158633,20.049118757247925
30,0.19833991736003817,0.9329594017094017,0.3350984137058258,0.886,0.0,19.60625457763672
