epoch,block,stage,grad_norm,weight_norm
1,0,stage1,0.8429203015989358,7.945661539008597
1,1,stage1,0.5617945671644196,7.956949509812726
1,2,stage1,0.40432955660468717,8.045517890339895
1,3,stage2,0.4124948678275384,9.771484179804615
1,4,stage2,0.29170784773066716,11.243457841708718
1,5,stage2,0.21069770888063719,11.385334057637655
1,6,stage3,0.21229311447395455,13.86267490947371
1,7,stage3,0.16817706242820427,16.022837552761604
1,8,stage3,0.16277754915984322,15.957476374605534
15,0,stage1,0.22180105659571367,6.201948462691924
15,1,stage1,0.2216760744312956,6.104503357577566
15,2,stage1,0.22241143101945723,6.829071328516121
15,3,stage2,0.34625574436828027,9.670531936106002
15,4,stage2,0.4179180774097586,10.750017742763337
15,5,stage2,0.38450142944352983,9.745575120845109
15,6,stage3,0.5106510132031505,12.687677391578548
15,7,stage3,0.46945091931387856,12.652620826601035
15,8,stage3,0.2623932459581135,7.940495564059995
30,0,stage1,0.3514579829515943,5.233633233647618
30,1,stage1,0.32775303784089377,5.141036553416723
30,2,stage1,0.3629768080356763,5.751293036986556
30,3,stage2,0.4989138667680785,8.142333336524976
30,4,stage2,0.6242149190582245,9.149667710904627
30,5,stage2,0.5812932910999942,8.317310518813002
30,6,stage3,0.8332431188070908,11.138634374114936
30,7,stage3,0.8616176473286401,11.306182446127735
30,8,stage3,0.4317150655914381,6.721294116570144
