epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,1.4858133174754955,0.452724358974359,1.2730490028381347,0.5532,0.09972609476841367,19.877349138259888
2,1.0127635538747848,0.6380653490028491,1.0863230749130248,0.6058,0.09890738003669028,20.43558430671692
3,0.8342169068138144,0.7077546296296297,1.0108188138961791,0.6714,0.09755282581475767,19.192471504211426
4,0.7289514792101336,0.7458155270655271,0.9863727257728576,0.6736,0.09567727288213003,19.670636415481567
5,0.6624596679312551,0.7698985042735043,0.8199335540771484,0.733,0.09330127018922194,19.57814884185791
6,0.6204685859191112,0.7837873931623932,0.8691236600875855,0.7194,0.09045084971874737,18.935221672058105
7,0.5898376620053566,0.7963630698005698,0.7300000577926635,0.7474,0.0871572412738697,20.721814393997192
8,0.5658902102216357,0.8036858974358975,0.6241837520599365,0.7918,0.0834565303179429,19.12177586555481
9,0.543065443083092,0.8124332264957265,0.8155565545082092,0.7326,0.07938926261462365,19.187520027160645
10,0.519577878323036,0.8218260327635327,0.5851440405845643,0.8004,0.07499999999999998,20.580608129501343
11,0.4996792216416438,0.8284811253561254,0.8155566499710083,0.7382,0.07033683215379001,19.10674238204956
12,0.4785857773744143,0.8354255698005698,0.6805678652763367,0.7678,0.06545084971874737,20.326959133148193
13,0.4601174543725799,0.8418135683760684,0.6829821678161621,0.7794,0.06039558454088796,19.724002361297607
14,0.4501704482780902,0.8441728988603988,0.6766789631843567,0.7788,0.05522642316338268,19.003015756607056
15,0.4213805047535149,0.8522079772079773,0.9402057765007019,0.7212,0.05000000000000001,20.62154746055603
16,0.40527759984857337,0.8603320868945868,0.4957633412361145,0.8354,0.04477357683661733,19.06764268875122
17,0.3854608548078102,0.8667200854700855,0.5213422833442688,0.8284,0.03960441545911203,19.16290020942688
18,0.36683127020838596,0.8734642094017094,0.5025912441730499,0.8276,0.03454915028125263,20.62434411048889
19,0.3456210266490947,0.8803641381766382,0.5159305129051208,0.8362,0.02966316784621,19.133877992630005
20,0.3273372341509898,0.888198896011396,0.4493968822479248,0.8474,0.025000000000000012,20.17619037628174
21,0.3031816456222806,0.8956775284900285,0.3977621738433838,0.8668,0.02061073738537635,19.746392488479614
22,0.276061283302443,0.9052929131054132,0.3862150173664093,0.8688,0.016543469682057107,19.116277933120728
23,0.2538298394138317,0.9132389601139601,0.40908869647979734,0.8698,0.012842758726130301,20.909963846206665
24,0.22920952924126572,0.9216301638176638,0.35190385313034056,0.8846,0.009549150281252635,19.265317916870117
25,0.20975230511097487,0.9279513888888888,0.3591248056411743,0.8814,0.006698729810778067,19.081648588180542
26,0.18929591936263604,0.9353187321937322,0.32437578382492066,0.893,0.004322727117869953,20.75555682182312
27,0.16945550068576112,0.9425747863247863,0.31067392139434813,0.896,0.002447174185242324,19.044970512390137
28,0.15696878784317575,0.9479611823361823,0.3024818836212158,0.898,0.0010926199633097158,20.35467028617859
29,0.14651166105329821,0.9510772792022792,0.2957830033779144,0.901,0.00027390523158633,19.63138175010681
30,0.14028571560936437,0.9531695156695157,0.29386174292564393,0.9006,0.0,19.0207998752594
