epoch,block,stage,grad_norm,weight_norm
1,0,stage1,0.44587745299652426,7.9626223472405995
1,1,stage1,0.2842750585916942,8.049871682986558
1,2,stage1,0.22759322721014563,7.967826879550981
1,3,stage2,0.2751435463316059,9.845642101762389
1,4,stage2,0.2638363148821923,11.326532417685772
1,5,stage2,0.21843508634475312,11.267933940906419
1,6,stage3,0.3244443304007573,13.830213417067037
1,7,stage3,0.2993506681114949,16.033645064296877
1,8,stage3,0.3246483886079794,15.996994928445863
15,0,stage1,0.19326143240654442,6.527235777879056
15,1,stage1,0.17725615039385634,5.922148605105426
15,2,stage1,0.22064119077633865,7.417339023017153
15,3,stage2,0.30099614009766473,8.813344603842465
15,4,stage2,0.2842831243138934,8.796464981633003
15,5,stage2,0.2726764920107036,8.041137546136659
15,6,stage3,0.39914448974972333,11.847163128801741
15,7,stage3,0.42221348040908196,12.41872503300208
15,8,stage3,0.3361992260025653,9.619325228241308
30,0,stage1,0.27949977387289476,5.391044976280507
30,1,stage1,0.26043133296993154,4.872107797166133
30,2,stage1,0.34088490483435235,6.177140011026164
30,3,stage2,0.39181063961598106,7.422766573710107
30,4,stage2,0.4318462589709172,7.4440309716533015
30,5,stage2,0.4048626207836453,6.901971795120908
30,6,stage3,0.5870191508577703,10.343733219928327
30,7,stage3,0.6319549542788588,10.908605807529325
30,8,stage3,0.44555193336822063,8.378504916451966
