,,fit_acc,fit_acc,test_acc,test_acc
,,mean,std,mean,std
depth,variant,,,,
20,plain,0.9437888888888888,0.001115657365872038,0.8854,0.00014142135623729392
20,resnet,0.961111111111111,0.00018856180831635267,0.90195,0.0007778174593051558
32,plain,0.9245333333333333,0.0018227641470586644,0.87055,7.071067811864696e-05
32,resnet,0.9746111111111111,0.0029384215129307023,0.90645,0.002192031021678252
56,plain,0.8058222222222222,0.036486709909225916,0.77805,0.024395183950935873
56,resnet,0.9804555555555555,0.0024355900240870952,0.9098999999999999,0.0009899494936611753
